the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000007C9E3F6D547952C0056EDDCD535D4440,,78776,,,Triangular Landscaped Property,,,Jay Avenue,Maspeth,Queens,4,11378,40.72912,-73.895778,1013136,204932,,4023980044,405,30,51300,QN30,0101000020110F000073283D183E615FC1AE26F729EDF75241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000988922A46E7952C01C45D61A4A714440,,9691,,,Tibbet's Trail/Park Strip,,,West 238 Street,Bronx,Bronx,2,10463,40.885074,-73.897378,1012626,261751,,2032710006,208,11,27900,BX28,0101000020110F000045D15A9F6A615FC13229BE36530E5341,Parks and Plazas,"Streetscapes, Plazas, and Malls",Mall/Triangle/Highway Strip/Park Strip,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000000821205F427B52C0111C977153594440,164126;89246,161401,,,Community Park,1278,Myrtle Avenue,1278 Myrtle Avenue,Brooklyn,Brooklyn,3,11221,40.697859,-73.925926,1004790,193534,,3032320040;3032320042;3032320047,304,34,42300,BK78,0101000020110F00001256141C85645FC12094256471F35241,Parks and Plazas,Parks,Community Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000056F2B1BB408A52C0BC581822A7434440,,54960,,,Landscaped Area To Be New Park,2,Blueberry Lane,2 Blueberry Lane,Staten Is,Staten Is,,10312,40.528538,-74.160201,939715,131878,,,503,51,15603,SI54,0101000020110F0000EF20FFF3FC7D5FC1C51C53F831DB5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000001D5723BBD27E52C04774CFBA46614440,,72917,,NYCDCP: M050042,1251 Avenue of the Americas,1251,SIXTH AVENUE,1251 Sixth Avenue,New York,Manhattan,1,10020,40.759971,-73.981612,989344.0533,216155.1804,,1010027501,105,4,12500,MN17,0101000020110F00001AD60ED8926A5FC1BAA374695AFC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000A2630795B87D52C03EB14E95EF614440,,25240,,NYCDCP: M080005,Phoenix,160,EAST 65 STREET,160 East 65 Street,New York,Manhattan,1,10065,40.765124,-73.964391,994114.0476,218034.058,,1013990033,108,4,12000,MN40,0101000020110F0000CBF7F295B3685FC16F9D7FBF17FD5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000CE1B2785797E52C0780DFAD2DB614440,,169741,,NYCDCP: M050009,"58 WEST 58 STREET, New York, NY 10019",58,WEST 58 STREET,58 West 58 Street,New York,Manhattan,1,10019,40.764521,-73.976167,990852.0382,217813.2584,,1012737501,105,4,11201,MN17,0101000020110F0000FC19714FFB695FC193CC609701FD5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000FB3DB14E957A52C0F7AB00DF6D564440,,39853,,,PS 178 & Playground,2163,Dean Street,2163 Dean Street,Brooklyn,Brooklyn,3,11233,40.675228,-73.915363,1007727.065,185291.384,3038718,3014400056,316,41,30300,BK79,0101000020110F0000B49B8A245F635FC180D5D9CF32F05241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000035F10EF0A48B52C0404F030649454440,,117630,,,Sweet Brook  Bluebelt,,,Detroit Avenue,Staten Island,Staten Island,5,10312,40.541291,-74.181942,933681,136536,,5062770011,503,51,17005,SI01,0101000020110F0000C3959B005A805FC1CF0AD8F404DD5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,NYCDEP: City,NYC Department of Environmental Protection,NYCDEP,NYCDEP,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000039B5334C6D8E52C07007EA9447414440,130579,130523,,,"Long Pond Park, Phase I",,,Richard Avenue,Staten Island,Staten Island,5,10309,40.509997,-74.225421,921567,125163,5087357,5077400001;5077400250,503,51,24401,SI11,0101000020110F00000AEC740414855FC132EBCD328BD85241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000215B96AFCB7952C0E4DA5031CE674440,,9967,,NYCDPR: X063,Martin Luther King Triangle,,,,Bronx,Bronx,2,10455,40.81098,-73.903057,1011085.665,234753.8972,,,202,8,8300,BX33,0101000020110F0000327317AB08625FC10352E946AD035341,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.034,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000F163CC5D4B7F52C0C2340C1F115F4440,,9772,,NYCDPR: M101,Worth Square,952,Broadway,952 Broadway,New York,Manhattan,1,10010,40.74271,-73.988975,987305.1044,209866.0799,,1008260042,105,2,5800,MN13,0101000020110F0000D33E5DC15F6B5FC14432C24CE0F95241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.269,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A7AD11C1387A52C059DB148F8B6C4440,,163897,,,176th Street Community Garden,,,East 176 Street,Bronx,Bronx,2,10453,40.848009,-73.909714,1009229,248243,,2028260020,205,14,22701,BX41,0101000020110F000058BB89EEC1625FC1AC2AC333FF085341,Parks and Plazas,Gardens,Community Garden,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000009F5A7D75558E52C05C72DC291D404440,,23940,,,Conference House Park R-6,,,Raritan Bay,Staten Island,Staten Island,5,,40.50089,-74.223966,921963,121844,,5077220050,,51,24402,,0101000020110F000020C06286EB845FC1A74DF4DD3DD75241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000050C24CDBBF7E52C0ADFC321823584440,,26276,,NYCDOT: 5,Fox Square Plaza,,,Fulton St,Brooklyn,Brooklyn,3,11217,40.688571,-73.98046,989669,190142,,,302,35,3300,BK68,0101000020110F00002FCDB1C8726A5FC10997867A1CF25241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Pedestrian Plaza,,,,,,,City Owned,Public,NYC Department of Transportation,NYCDOT,NYCDOT: City,NYC Department of Transportation,NYCDOT,,NYCDOT,NYCDOT: Plaza Program,,NYCDOT: 2017-02-24,dot_facilities_pedplazas,"Parks, Gardens, and Historical Sites"
0101000020E61000007E552E54FE7D52C0887FD8D2A3614440,,61837,,NYCDCP: M080001,Plaza Tower,118,EAST 60 STREET,118 East 60 Street,New York,Manhattan,1,10022,40.762812,-73.968648,992935.1178,217191.2695,,1013940007,108,4,11402,MN40,0101000020110F0000B8C2B80E2A695FC1605EF2CBC2FC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000C6C1A563CE8B52C0FF959526A5464440,,48387,,NYCDPR: R152,Carlton Park,,,Carlton Boulevard,Staten Island,Staten Island,5,10312,40.551915,-74.184472,932985.7781,140408.1797,,5057180008,503,51,17008,SI48,0101000020110F00001AAF7569A0805FC1E9D42D0D8ADE5241,Parks and Plazas,Preserves and Conservation Areas,Nature Area,,,,,NYCDPR: 1.285,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A5F44C2F317952C0B360E28FA2624440,,196025,,,Carlos Lillo Memorial Park,21,Avenue,21 Avenue,East Elmhurst,Queens,4,11370,40.770586,-73.893627,1013714,220040,,4009450085,401,22,31700,QN72,0101000020110F0000CF718D3B02615FC1B86A2774E0FD5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Public Place/Plaza,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BBF2599E078052C0158F8B6A115B4440,,148413,,,James Madison Plaza,,,Madison Street,New York,Manhattan,1,10038,40.711469,-74.000465,984121,198484,,1001150001,103,1,2700,MN27,0101000020110F00005DD643859F6C5FC1E492EC0665F55241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000083E062B4E7F52C072BF4351A05B4440,,123520,,,Seward Park HS Athletic Fld,28,Essex Street,28 Essex Street,New York,Manhattan,1,10002,40.71583,-73.989146,987259,200073,,1003110006,103,1,1401,MN28,0101000020110F0000270EA583646B5FC11DB8212505F65241,Parks and Plazas,Recreation and Waterfront Sites,Playing Field,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000F67F0EF3E57052C0AC02B5183C604440,,9664,,NYCDPR: Q268,Bell Malls,53-22,Bell Boulevard,53-22 Bell Boulevard,Oakland Gardens,Queens,4,11364,40.751834,-73.764035,1049627.72,213278.1828,4159714,4074240009,411,23,139900,QN46,0101000020110F0000B7E529B4EB525FC1A71806772FFB5241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Mall,,,,,NYCDPR: 1.652,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000C02500FF947652C0EDD3F19881584440,,71649,,,"PS 60, Mini-School & Playgrnd",91-02,88 Avenue,91-02 88 Avenue,Woodhaven,Queens,4,11421,40.691455,-73.852844,1025058.864,191226.3471,4184144,4089290058,409,32,1800,QN53,0101000020110F000045B9363F935C5FC1A79C655486F25241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000069368FC3607F52C054724EECA15F4440,,198040,,NYCDCP: M050110,Hotel Eventi,835,SIXTH AVENUE,835 Sixth Avenue,New York,Manhattan,1,10001,40.747129,-73.990281,986942.9873,211476.0385,,1008057502,105,3,9500,MN17,0101000020110F0000B47EE419846B5FC1FC7FA59F82FA5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E610000033535A7F4B7E52C0A1A014ADDC5F4440,,81155,,NYCDCP: M060037,Marlborough,245,EAST 40 STREET,245 East 40 Street,New York,Manhattan,1,10017,40.748922,-73.973358,991631.8947,212130.2591,,1013140021,106,4,8800,MN19,0101000020110F00007B78DE22AD695FC1F9243E7DC4FA5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000832F4CA60A7E52C0D1EB4FE273614440,,182496,,NYCDCP: M050079,"135 EAST 57 STREET, New York, NY 10022",135,EAST 57 STREET,135 East 57 Street,New York,Manhattan,1,10022,40.761349,-73.9694,992726.9852,216658.1769,,1013120015,105,4,11203,MN19,0101000020110F00006C614EFC3E695FC1CB88CD0A8DFC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000A1F7C610007A52C0410C74ED0B6A4440,,135011,,,Rocks And Roots Park,,,Fulton Avenue,Bronx,Bronx,2,10456,40.828489,-73.906254,1010194,241132,,2026080058,203,16,18500,BX35,0101000020110F00007931F3A361625FC1ED849D2931065341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000965E9B8D957A52C0C78157CB9D694440,,29914,,,Playground,,,East 162 Street,Bronx,Bronx,2,10451,40.825128,-73.915378,1007670,239905,,2024090073,203,17,14100,BX35,0101000020110F00007C7C688F5F635FC1F8BDD48CB5055341,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000008EACFC32187B52C0D2FC31AD4D6B4440,,74953,,,Martin Luther King Memorial Pk,,,Shakespeare Avenue,Bronx,Bronx,2,10452,40.838308,-73.923352,1005459,244705,,2025170100,204,16,21100,BX26,0101000020110F00002876C0793D645FC1355485539A075341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000698CD651D57E52C0FAF202ECA3574440,,157443,,,PS 38 & Playground,482,Pacific Street,482 Pacific Street,Brooklyn,Brooklyn,3,11217,40.68469,-73.98177,989306,188728,,3001910025,302,33,3900,BK38,0101000020110F0000357CB83D976A5FC1B594C20A8EF15241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000FE9AAC510F7E52C0D40CA9A2785F4440,,82899,,NYCDPR: M289,East River Esplanade,,,,New York,Manhattan,1,10016,40.745869,-73.969685,992650.0553,211018.2236,,,106,4,8601,MN19,0101000020110F00004C10C6EA46695FC1178BB85654FA5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.705,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000008A75AA7CCF7C52C07E00529B38634440,,101629,,NYCDCP: M080094,Strathmore,400,EAST 84 STREET,400 East 84 Street,New York,Manhattan,1,10028,40.775165,-73.950164,998052.9867,221694.2501,,1015630004,108,5,13600,MN32,0101000020110F0000508F6FA627675FC16889BEB988FE5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E61000005B087250C27852C0645930F1475F4440,,72040,,,Frank D'Oconnor Playground,78-10,Broadway,78-10 Broadway,Elmhurst,Queens,4,11373,40.744383,-73.88686,1015600.628,210495.7499,4540117,4014980037,404,25,26700,QN29,0101000020110F00003FB96AE845605FC1C2DECCC01DFA5241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
